,estimated_delivery_price,best_bid_amount,best_ask_amount,underlying_index,bid_iv,ask_iv,underlying_price,mark_iv,best_bid_price,best_ask_price,interest_rate,open_interest,max_price,min_price,last_price,asks,bids,settlement_price,instrument_name,mark_price,index_price,change_id,greeks,stats,state,timestamp
761,66255.75,0.0,0.0,BTC-27DEC24,0.0,0.0,70927.85,83.7,0.0,0.0,0.0,2.7,1.896,1.592,1.7,[],[],1.73317087,BTC-27DEC24-190000-P,1.7163,66255.75,22872305714,"{'rho': -1245.05591, 'theta': -21.9209, 'vega': 130.25649, 'gamma': 0.0, 'delta': -0.86008}","{'volume_usd': 0.0, 'volume': 0.0, 'price_change': None, 'low': None, 'high': None}",open,1713864558439
762,66256.18,1027.0,237.0,BTC-26APR24,0.0,110.84,66208.76,83.13,0.16,0.166,0.0,86.6,0.219,0.1185,0.15,"[[0.166, 237.0], [0.167, 10.2], [0.1875, 10.0]]","[[0.16, 1027.0], [0.01, 20.0], [0.0001, 6.0]]",0.16574047,BTC-26APR24-77000-P,0.1636,66256.18,23211776125,"{'rho': -6.07683, 'theta': -46.53461, 'vega': 3.28969, 'gamma': 1e-05, 'delta': -0.97655}","{'volume_usd': 2935169.24, 'volume': 285.0, 'price_change': -7.6923, 'low': 0.15, 'high': 0.1625}",open,1713864559785
763,66257.11,23.0,52.0,BTC-31MAY24,71.74,73.26,66825.7,72.5,0.0125,0.0135,0.0,102.4,0.0515,0.0001,0.014,"[[0.0135, 52.0], [0.014, 1077.2], [0.0145, 1386.0], [0.034, 6.0], [0.071, 6.0]]","[[0.0125, 23.0], [0.012, 160.0], [0.011, 860.0], [0.0015, 9.0], [0.0002, 7.0]]",0.01385264,BTC-31MAY24-90000-C,0.013,66257.11,23211777147,"{'rho': 7.68787, 'theta': -42.06553, 'vega': 44.02189, 'gamma': 1e-05, 'delta': 0.12368}","{'volume_usd': 5464.14, 'volume': 5.8, 'price_change': -3.4483, 'low': 0.014, 'high': 0.0145}",open,1713864560979
764,66257.99,5.9,9.0,BTC-28JUN24,86.04,89.26,67448.59,87.65,0.0019,0.0024,0.0,388.7,0.017,0.0001,0.0025,"[[0.0024, 9.0], [0.0025, 68.0], [0.0026, 22.0], [0.0027, 2.0], [0.0028, 46.0]]","[[0.0019, 5.9], [0.0017, 11.0], [0.0016, 15.0], [0.0015, 15.0], [0.0014, 69.0]]",0.00197429,BTC-28JUN24-32000-P,0.0021,66257.99,23211778412,"{'rho': -2.00853, 'theta': -6.94301, 'vega': 10.44645, 'gamma': 0.0, 'delta': -0.01434}","{'volume_usd': 0.0, 'volume': 0.0, 'price_change': None, 'low': None, 'high': None}",open,1713864562505
765,66257.61,0.0,0.0,BTC-31MAY24,0.0,0.0,66825.86,91.89,0.0,0.0,0.0,0.9,1.116,0.943,1.282,[],[],1.02188558,BTC-31MAY24-135000-P,1.0215,66257.61,22793923217,"{'rho': -142.20762, 'theta': -9.1459, 'vega': 7.70173, 'gamma': 0.0, 'delta': -0.98613}","{'volume_usd': 0.0, 'volume': 0.0, 'price_change': None, 'low': None, 'high': None}",open,1713864563518
766,66260.11,29.1,57.6,BTC-31MAY24,55.94,86.98,66828.24,74.62,0.409,0.4245,0.0,541.6,0.496,0.357,0.4115,"[[0.4245, 57.6]]","[[0.409, 29.1], [0.406, 29.0]]",0.4168642,BTC-31MAY24-94000-P,0.4166,66260.11,23211779741,"{'rho': -91.64968, 'theta': -36.4069, 'vega': 37.02139, 'gamma': 1e-05, 'delta': -0.90284}","{'volume_usd': 657253.19, 'volume': 23.9, 'price_change': 0.0, 'low': 0.4115, 'high': 0.4115}",open,1713864564522
767,66258.73,0.0,7.5,BTC-28JUN24,0.0,172.18,67448.3,82.21,0.0,0.1,0.0,7.5,0.0365,0.0001,0.066,"[[0.1, 7.5]]",[],0.00711334,BTC-28JUN24-130000-C,0.0058,66258.73,22920558149,"{'rho': 4.87527, 'theta': -16.95194, 'vega': 27.50313, 'gamma': 0.0, 'delta': 0.04536}","{'volume_usd': 0.0, 'volume': 0.0, 'price_change': None, 'low': None, 'high': None}",open,1713864566543
768,66257.77,0.0,0.0,SYN.BTC-10MAY24,120.76,130.15,66453.585,100.0,0.0,0.0,0.0,0.0,0.015,0.0001,,[],[],8.256e-05,BTC-10MAY24-35000-P,0.0001,66257.77,23157588419,"{'rho': -0.04269, 'theta': -1.70365, 'vega': 0.60191, 'gamma': 0.0, 'delta': -0.00125}","{'volume_usd': 0.0, 'volume': 0.0, 'price_change': None, 'low': None, 'high': None}",open,1713864568509
769,66257.77,3260.0,2.8,BTC-26APR24,105.26,110.38,66207.5,100.0,0.0002,0.0003,0.0,1113.4,0.015,0.0001,0.0004,"[[0.0003, 2.8], [0.0035, 1.0], [0.004, 20.0], [0.0045, 26.0], [0.009, 39.0]]","[[0.0002, 3260.0], [0.0001, 310.6]]",0.00012897,BTC-26APR24-84000-C,0.0001,66257.77,23211785158,"{'rho': 0.0236, 'theta': -8.25922, 'vega': 0.79009, 'gamma': 0.0, 'delta': 0.00455}","{'volume_usd': 0.0, 'volume': 0.0, 'price_change': None, 'low': None, 'high': None}",open,1713864570113
770,66257.34,5.2,3.0,BTC-27DEC24,73.19,77.53,70925.06,75.63,0.531,0.536,0.0,157.8,0.585,0.5015,0.5275,"[[0.536, 3.0], [0.537, 2.2], [0.5435, 17.0]]","[[0.531, 5.2], [0.5235, 17.0]]",0.53310863,BTC-27DEC24-35000-C,0.5338,66257.34,23211786179,"{'rho': 188.84547, 'theta': -12.52493, 'vega': 82.12433, 'gamma': 0.0, 'delta': 0.92574}","{'volume_usd': 410005.2, 'volume': 11.6, 'price_change': -1.7691, 'low': 0.5275, 'high': 0.538}",open,1713864571530
771,66257.34,0.0,10.0,BTC-26APR24,0.0,136.42,66207.28,65.41,0.0,0.066,0.0,0.0,0.094,0.008,,"[[0.066, 10.0]]",[],,BTC-26APR24-68250-P,0.0423,66257.34,23211720119,"{'rho': -3.88975, 'theta': -234.10899, 'vega': 21.03645, 'gamma': 9e-05, 'delta': -0.68735}","{'volume_usd': 0.0, 'volume': 0.0, 'price_change': None, 'low': None, 'high': None}",open,1713864571574
772,66257.34,0.0,0.0,BTC-28MAR25,0.0,0.0,72898.16,82.59,0.0,0.0,0.0,0.0,0.243,0.0915,0.1175,[],[],0.14545129,BTC-28MAR25-52000-P,0.1439,66257.34,22914825744,"{'rho': -237.01688, 'theta': -24.3199, 'vega': 200.06203, 'gamma': 0.0, 'delta': -0.20543}","{'volume_usd': 0.0, 'volume': 0.0, 'price_change': None, 'low': None, 'high': None}",open,1713864571530
773,66257.87,0.0,0.0,SYN.BTC-17MAY24,0.0,0.0,66578.65,70.68,0.0,0.0,0.0,0.0,0.1925,0.0985,,[],[],0.14008518,BTC-17MAY24-59000-C,0.1403,66257.87,0,"{'rho': 28.49805, 'theta': -74.68541, 'vega': 52.17402, 'gamma': 2e-05, 'delta': 0.77313}","{'volume_usd': 0.0, 'volume': 0.0, 'price_change': None, 'low': None, 'high': None}",open,1713864575558
774,66257.87,117.5,14.6,BTC-28JUN24,69.55,70.84,67445.98,70.2,0.056,0.058,0.0,947.4,0.121,0.025,0.061,"[[0.058, 14.6], [0.0585, 1.4], [0.059, 25.0], [0.0595, 8.0], [0.06, 100.0]]","[[0.056, 117.5], [0.0555, 1.4], [0.055, 22.0], [0.0535, 100.0], [0.025, 8.0]]",0.06672774,BTC-28JUN24-80000-C,0.057,66257.87,23211791105,"{'rho': 34.01388, 'theta': -55.6652, 'vega': 104.57744, 'gamma': 2e-05, 'delta': 0.33616}","{'volume_usd': 125336.39, 'volume': 30.5, 'price_change': -0.813, 'low': 0.061, 'high': 0.062}",open,1713864576916
775,66257.34,683.8,15.0,SYN.BTC-10MAY24,67.35,69.51,66453.09,68.46,0.01,0.011,0.0,54.6,0.045,0.0001,0.0105,"[[0.011, 15.0], [0.0115, 73.9], [0.012, 121.0], [0.0125, 30.0], [0.013, 80.0]]","[[0.01, 683.8], [0.0095, 484.0], [0.009, 1045.0], [0.0007, 8.0], [0.0005, 20.0]]",0.01092764,BTC-10MAY24-57000-P,0.0105,66257.34,23211792686,"{'rho': -4.41219, 'theta': -62.03242, 'vega': 30.69556, 'gamma': 2e-05, 'delta': -0.13257}","{'volume_usd': 11157.61, 'volume': 15.9, 'price_change': 0.0, 'low': 0.0105, 'high': 0.0105}",open,1713864578777
776,66256.62,0.0,0.0,BTC-28MAR25,0.0,0.0,72901.65,75.88,0.0,0.0,0.0,0.0,0.5705,0.342,0.304,[],[],0.43742519,BTC-28MAR25-88000-P,0.4286,66256.62,22611526111,"{'rho': -600.63906, 'theta': -31.15052, 'vega': 278.9131, 'gamma': 1e-05, 'delta': -0.45666}","{'volume_usd': 0.0, 'volume': 0.0, 'price_change': None, 'low': None, 'high': None}",open,1713864579587
777,66255.87,0.0,0.0,BTC-27DEC24,0.0,0.0,70921.72,75.11,0.0,0.0,0.0,0.1,0.358,0.1985,0.3093,[],[],0.25841397,BTC-27DEC24-68000-C,0.2595,66255.87,22914825597,"{'rho': 187.33732, 'theta': -32.83679, 'vega': 217.45602, 'gamma': 1e-05, 'delta': 0.64722}","{'volume_usd': 0.0, 'volume': 0.0, 'price_change': None, 'low': None, 'high': None}",open,1713864580634
778,66250.44,1.1,42.0,SYN.BTC-24APR24,53.83,62.84,66239.9451,58.32,0.004,0.0055,0.0,59.8,0.039,0.0001,0.01,"[[0.0055, 42.0], [0.006, 1224.0], [0.0065, 28.0], [0.007, 4.0], [0.018, 10.0]]","[[0.004, 1.1], [0.0036, 60.0], [0.0034, 108.0], [0.003, 72.0], [0.0028, 255.0]]",0.00500025,BTC-24APR24-67500-C,0.0047,66250.44,23211795929,"{'rho': 0.44595, 'theta': -313.42467, 'vega': 11.03462, 'gamma': 0.00017, 'delta': 0.26684}","{'volume_usd': 201322.97, 'volume': 302.6, 'price_change': -4.7619, 'low': 0.0085, 'high': 0.011}",open,1713864582569
779,66245.54,0.0,0.0,BTC-31MAY24,72.2,73.46,66822.56,71.41,0.0,0.0,0.0,0.0,0.058,0.0019,0.0135,[],[],0.01864596,BTC-31MAY24-87000-C,0.0169,66245.54,23157588643,"{'rho': 9.71094, 'theta': -47.66656, 'vega': 51.61972, 'gamma': 2e-05, 'delta': 0.15407}","{'volume_usd': 0.0, 'volume': 0.0, 'price_change': None, 'low': None, 'high': None}",open,1713864583615
780,66245.27,48.1,16.1,BTC-31MAY24,77.04,79.33,66823.34,78.19,0.0048,0.0055,0.0,2028.4,0.0285,0.0001,0.005,"[[0.0055, 16.1], [0.02, 1.0], [0.025, 7.0], [0.0255, 11.0], [0.03, 16.0]]","[[0.0048, 48.1], [0.0041, 27.0], [0.004, 837.0], [0.0014, 16.0], [0.0009, 6.0]]",0.00471719,BTC-31MAY24-45000-P,0.0051,66245.27,23211798084,"{'rho': -3.48841, 'theta': -21.07302, 'vega': 20.44932, 'gamma': 1e-05, 'delta': -0.04508}","{'volume_usd': 17683.95, 'volume': 53.1, 'price_change': 0.0, 'low': 0.005, 'high': 0.005}",open,1713864584836
781,66243.98,1190.0,11.8,SYN.BTC-10MAY24,62.21,67.36,66443.62,64.93,0.082,0.086,0.0,145.6,0.136,0.0455,0.092,"[[0.086, 11.8], [0.0865, 1050.0], [0.087, 174.0], [0.124, 15.0]]","[[0.082, 1190.0], [0.0815, 85.1], [0.045, 125.0], [0.0001, 6.0]]",0.08426317,BTC-10MAY24-63000-C,0.0841,66243.98,23211798617,"{'rho': 18.18321, 'theta': -98.88231, 'vega': 51.59054, 'gamma': 4e-05, 'delta': 0.67384}","{'volume_usd': 230899.96, 'volume': 38.6, 'price_change': 3.3708, 'low': 0.088, 'high': 0.092}",open,1713864586635
782,66243.68,0.0,0.0,SYN.BTC-10MAY24,0.0,0.0,66444.535,100.0,0.0,0.0,0.0,0.0,0.427,0.373,0.347,[],[],0.39837446,BTC-10MAY24-40000-C,0.3986,66243.68,22873860663,"{'rho': 19.1122, 'theta': -8.92466, 'vega': 3.15735, 'gamma': 0.0, 'delta': 0.99214}","{'volume_usd': 0.0, 'volume': 0.0, 'price_change': None, 'low': None, 'high': None}",open,1713864587642
783,66242.95,0.0,0.0,BTC-28MAR25,0.0,0.0,72869.05,76.94,0.0,0.0,0.0,0.5,0.3415,0.1585,0.1845,[],[],0.22501189,BTC-28MAR25-88000-C,0.2255,66242.95,22914825700,"{'rho': 217.75026, 'theta': -31.54513, 'vega': 278.53352, 'gamma': 1e-05, 'delta': 0.54655}","{'volume_usd': 0.0, 'volume': 0.0, 'price_change': None, 'low': None, 'high': None}",open,1713864589656
784,66242.31,0.0,10.0,BTC-26APR24,0.0,131.3,66196.07,65.05,0.0,0.052,0.0,0.0,0.077,0.0022,,"[[0.052, 10.0]]",[],,BTC-26APR24-66750-P,0.0278,66242.31,23211432346,"{'rho': -3.0576, 'theta': -260.43211, 'vega': 23.55852, 'gamma': 0.0001, 'delta': -0.54517}","{'volume_usd': 0.0, 'volume': 0.0, 'price_change': None, 'low': None, 'high': None}",open,1713864590695
785,66241.56,0.0,15.0,SYN.BTC-17MAY24,0.0,71.0,66571.82,65.82,0.0,0.069,0.0,0.0,0.118,0.03,,"[[0.069, 15.0]]",[],0.06510153,BTC-17MAY24-67000-C,0.0642,66241.56,23211799761,"{'rho': 19.83123, 'theta': -93.40821, 'vega': 67.94055, 'gamma': 4e-05, 'delta': 0.51844}","{'volume_usd': 0.0, 'volume': 0.0, 'price_change': None, 'low': None, 'high': None}",open,1713864591739
786,66240.41,0.0,0.0,SYN.BTC-17MAY24,78.87,80.29,66571.51,73.93,0.0,0.0,0.0,0.0,0.0235,0.0001,,[],[],0.00286453,BTC-17MAY24-95000-C,0.0029,66240.41,23157588487,"{'rho': 1.65647, 'theta': -22.21151, 'vega': 14.82062, 'gamma': 1e-05, 'delta': 0.0397}","{'volume_usd': 0.0, 'volume': 0.0, 'price_change': None, 'low': None, 'high': None}",open,1713864593684
787,66239.78,5.2,3.0,BTC-27DEC24,73.09,77.57,70909.64,75.41,0.5195,0.525,0.0,99.7,0.5755,0.489,0.5255,"[[0.525, 3.0], [0.5255, 2.2], [0.532, 17.0]]","[[0.5195, 5.2], [0.511, 18.0]]",0.52207451,BTC-27DEC24-36000-C,0.5223,66239.78,23211807121,"{'rho': 191.30207, 'theta': -13.27988, 'vega': 87.32559, 'gamma': 0.0, 'delta': 0.91946}","{'volume_usd': 335245.92, 'volume': 9.6, 'price_change': 0.0952, 'low': 0.525, 'high': 0.526}",open,1713864595246
788,66240.85,0.0,0.0,BTC-28MAR25,0.0,0.0,72878.68,78.2,0.0,0.0,0.0,0.0,0.894,0.6275,,[],[],0.73676139,BTC-28MAR25-115000-P,0.7307,66240.85,22611526032,"{'rho': -895.70155, 'theta': -31.4625, 'vega': 273.32355, 'gamma': 1e-05, 'delta': -0.58994}","{'volume_usd': 0.0, 'volume': 0.0, 'price_change': None, 'low': None, 'high': None}",open,1713864596705
789,66241.39,23.6,15.9,BTC-31MAY24,65.17,73.1,66829.0,69.54,0.2225,0.23,0.0,1086.4,0.303,0.172,0.2195,"[[0.23, 15.9]]","[[0.2225, 23.6]]",0.22843727,BTC-31MAY24-80000-P,0.2264,66241.39,23211729380,"{'rho': -68.16565, 'theta': -62.0821, 'vega': 67.73627, 'gamma': 2e-05, 'delta': -0.75497}","{'volume_usd': 168911.27, 'volume': 11.5, 'price_change': 0.0, 'low': 0.2195, 'high': 0.2195}",open,1713864597765
790,66242.49,0.1,0.0,BTC-27DEC24,9.81,0.0,70912.34,75.34,0.005,0.0,0.0,0.2,0.313,0.148,0.392,[],"[[0.005, 0.1]]",0.20749634,BTC-27DEC24-78000-C,0.2093,66242.49,22914650935,"{'rho': 170.74173, 'theta': -34.93383, 'vega': 230.62688, 'gamma': 1e-05, 'delta': 0.56267}","{'volume_usd': 0.0, 'volume': 0.0, 'price_change': None, 'low': None, 'high': None}",open,1713864598719
791,66243.95,8.3,1.5,BTC-26APR24,59.15,70.93,66198.6,68.06,0.0415,0.045,0.0,183.8,0.09,0.009,0.053,"[[0.045, 1.5], [0.046, 66.0], [0.0465, 980.0], [0.047, 9.0], [0.0475, 12.0]]","[[0.0415, 8.3], [0.0385, 0.1], [0.0075, 0.1], [0.007, 28.0], [0.006, 18.0]]",0.04328311,BTC-26APR24-64000-C,0.0441,66243.95,23211811494,"{'rho': 3.60234, 'theta': -231.47821, 'vega': 19.98093, 'gamma': 8e-05, 'delta': 0.72029}","{'volume_usd': 26310.35, 'volume': 7.7, 'price_change': 15.2174, 'low': 0.046, 'high': 0.0535}",open,1713864600771
792,66242.49,10.5,1.0,BTC-27SEP24,71.78,72.8,69352.37,72.27,0.1505,0.153,0.0,381.9,0.2455,0.099,0.1485,"[[0.153, 1.0], [0.154, 7.0], [0.1545, 12.0], [0.155, 4.0], [0.1555, 18.0]]","[[0.1505, 10.5], [0.1495, 5.0], [0.149, 7.0], [0.148, 12.0], [0.1015, 30.0]]",0.15286208,BTC-27SEP24-65000-P,0.1517,66242.49,23211812339,"{'rho': -150.89199, 'theta': -38.95744, 'vega': 169.18436, 'gamma': 1e-05, 'delta': -0.35431}","{'volume_usd': 333025.59, 'volume': 33.1, 'price_change': -2.9412, 'low': 0.1475, 'high': 0.154}",open,1713864601799
793,66245.41,27.0,14.1,SYN.BTC-25APR24,58.68,63.77,66215.1159,61.29,0.002,0.0027,0.0,144.9,0.0305,0.0001,0.0024,"[[0.0027, 14.1], [0.0029, 24.0], [0.0031, 39.0], [0.0035, 15.0], [0.0038, 96.0]]","[[0.002, 27.0], [0.0009, 2.0], [0.0007, 3.0], [0.0005, 2.0], [0.0004, 3.0]]",0.00302989,BTC-25APR24-70000-C,0.0023,66245.41,23211813532,"{'rho': 0.38104, 'theta': -144.18111, 'vega': 9.11595, 'gamma': 6e-05, 'delta': 0.11076}","{'volume_usd': 52574.96, 'volume': 145.1, 'price_change': -52.0, 'low': 0.0024, 'high': 0.0055}",open,1713864602798
794,66245.41,15.0,184.4,SYN.BTC-10MAY24,64.25,66.01,66460.2175,64.88,0.0585,0.06,0.0,133.4,0.111,0.025,0.0655,"[[0.06, 184.4], [0.0605, 79.0], [0.061, 532.0], [0.0615, 32.0], [0.062, 8.0]]","[[0.0585, 15.0], [0.058, 351.1], [0.0575, 12.0], [0.057, 370.0], [0.02, 12.0]]",0.0590195,BTC-10MAY24-66000-C,0.0591,66245.41,23211815788,"{'rho': 15.06447, 'theta': -108.61306, 'vega': 56.70771, 'gamma': 4e-05, 'delta': 0.54752}","{'volume_usd': 642753.22, 'volume': 151.8, 'price_change': 4.8, 'low': 0.0605, 'high': 0.0655}",open,1713864605278
795,66252.41,2.0,10.0,BTC-31MAY24,68.59,69.08,66841.22,68.81,0.037,0.0375,0.0,465.9,0.089,0.0135,0.035,"[[0.0375, 10.0], [0.038, 58.6], [0.0385, 29.6], [0.039, 44.0], [0.0395, 47.0]]","[[0.037, 2.0], [0.0365, 120.9], [0.036, 220.0], [0.035, 292.0], [0.0065, 32.0]]",0.03669529,BTC-31MAY24-59000-P,0.0372,66252.41,23211816972,"{'rho': -19.97849, 'theta': -62.14682, 'vega': 68.52821, 'gamma': 2e-05, 'delta': -0.25034}","{'volume_usd': 234831.2, 'volume': 93.6, 'price_change': -12.5, 'low': 0.035, 'high': 0.04}",open,1713864606834
796,66253.2,142.4,103.0,SYN.BTC-24APR24,51.34,56.32,66237.673,54.52,0.0125,0.0135,0.0,26.0,0.056,0.0001,0.0145,"[[0.0135, 103.0], [0.014, 467.0], [0.0145, 18.4], [0.0155, 140.0], [0.029, 10.0]]","[[0.0125, 142.4], [0.012, 985.0], [0.0115, 51.0], [0.0001, 3.0]]",0.01583691,BTC-24APR24-66500-P,0.0131,66253.2,23211817577,"{'rho': -0.9605, 'theta': -362.01544, 'vega': 13.28082, 'gamma': 0.00022, 'delta': -0.55143}","{'volume_usd': 1244442.81, 'volume': 1342.0, 'price_change': -30.9524, 'low': 0.0115, 'high': 0.023}",open,1713864607782
797,66253.26,13.3,13.5,BTC-3MAY24,59.61,71.92,66335.86,67.8,0.103,0.1085,0.0,346.4,0.154,0.0665,0.1065,"[[0.1085, 13.5], [0.198, 10.0]]","[[0.103, 13.3]]",0.10609204,BTC-3MAY24-60000-C,0.1062,66253.26,23211816784,"{'rho': 13.0676, 'theta': -94.56312, 'vega': 27.72133, 'gamma': 3e-05, 'delta': 0.82978}","{'volume_usd': 1478036.08, 'volume': 209.5, 'price_change': 0.0, 'low': 0.106, 'high': 0.108}",open,1713864608852
798,66254.35,21.0,21.3,BTC-27SEP24,72.12,83.53,69359.46,76.92,0.9015,0.92,0.0,115.9,1.04,0.8195,0.9455,"[[0.92, 21.3], [0.9205, 22.0]]","[[0.9015, 21.0], [0.9, 21.0]]",0.91648422,BTC-27SEP24-130000-P,0.9088,66254.35,23211820127,"{'rho': -521.45113, 'theta': -27.14681, 'vega': 110.77563, 'gamma': 1e-05, 'delta': -0.83974}","{'volume_usd': 3568247.69, 'volume': 58.5, 'price_change': 4.13, 'low': 0.906, 'high': 0.9455}",open,1713864610804
799,66254.57,31.7,30.8,BTC-31MAY24,50.8,86.01,66842.86,74.57,0.269,0.2825,0.0,322.0,0.3205,0.2415,0.2795,"[[0.2825, 30.8]]","[[0.269, 31.7]]",0.27620559,BTC-31MAY24-49000-C,0.2764,66254.57,23211810895,"{'rho': 44.78261, 'theta': -31.18361, 'vega': 31.73065, 'gamma': 1e-05, 'delta': 0.92101}","{'volume_usd': 313600.08, 'volume': 16.7, 'price_change': -0.5338, 'low': 0.2795, 'high': 0.281}",open,1713864611810
800,66254.22,5.3,6.0,BTC-27DEC24,73.29,74.81,70921.19,74.05,0.2715,0.276,0.0,523.7,0.3695,0.2145,0.2786,"[[0.276, 6.0], [0.277, 1.3], [0.32, 10.0], [0.377, 32.0]]","[[0.2715, 5.3], [0.226, 5.0], [0.005, 100.0]]",0.27310921,BTC-27DEC24-65000-C,0.2738,66254.22,23211822066,"{'rho': 192.30109, 'theta': -31.4981, 'vega': 210.92472, 'gamma': 1e-05, 'delta': 0.67293}","{'volume_usd': 566011.19, 'volume': 30.5, 'price_change': 0.3964, 'low': 0.2775, 'high': 0.2786}",open,1713864612817
801,66255.41,0.0,10.0,BTC-3MAY24,0.0,0.0,66338.55,100.0,0.0,0.066,0.0,7.0,0.015,0.0001,0.0006,"[[0.066, 10.0]]",[],4.097e-05,BTC-3MAY24-40000-P,0.0,66255.41,23211223588,"{'rho': -0.01559, 'theta': -1.55143, 'vega': 0.30858, 'gamma': 0.0, 'delta': -0.00082}","{'volume_usd': 0.0, 'volume': 0.0, 'price_change': None, 'low': None, 'high': None}",open,1713864614831
802,66255.41,0.0,10.0,BTC-26APR24,0.0,200.61,66204.61,63.85,0.0,0.0745,0.0,0.0,0.0705,0.0017,,"[[0.0745, 10.0]]",[],,BTC-26APR24-65750-C,0.0264,66255.41,23211436448,"{'rho': 2.84339, 'theta': -254.47916, 'vega': 23.45247, 'gamma': 0.0001, 'delta': 0.55916}","{'volume_usd': 0.0, 'volume': 0.0, 'price_change': None, 'low': None, 'high': None}",open,1713864614831
803,66256.77,0.0,0.0,BTC-31MAY24,93.31,96.25,66844.92,91.77,0.0,0.0,0.0,9.0,0.017,0.0001,0.0029,[],[],0.00160059,BTC-31MAY24-135000-C,0.0013,66256.77,23157588719,"{'rho': 0.88122, 'theta': -9.07729, 'vega': 7.64932, 'gamma': 0.0, 'delta': 0.01376}","{'volume_usd': 0.0, 'volume': 0.0, 'price_change': None, 'low': None, 'high': None}",open,1713864617853
804,66256.98,1.7,24.5,BTC-31MAY24,68.76,69.79,66844.7,69.06,0.0325,0.0335,0.0,889.5,0.0825,0.0115,0.031,"[[0.0335, 24.5], [0.034, 265.7], [0.0345, 236.0], [0.035, 88.0], [0.0355, 600.0]]","[[0.0325, 1.7], [0.032, 28.0], [0.031, 150.0], [0.029, 8.0], [0.026, 11.0]]",0.03224063,BTC-31MAY24-58000-P,0.0328,66256.98,23211827159,"{'rho': -18.04887, 'theta': -59.12153, 'vega': 64.95537, 'gamma': 2e-05, 'delta': -0.22699}","{'volume_usd': 204846.96, 'volume': 95.4, 'price_change': -16.2162, 'low': 0.0305, 'high': 0.037}",open,1713864618905
805,66256.63,56.0,69.0,BTC-26APR24,0.0,121.91,66203.53,91.08,0.1335,0.143,0.0,620.1,0.181,0.1035,0.1395,"[[0.143, 69.0], [0.171, 76.0], [0.1805, 10.0], [0.33, 24.0], [0.37, 3.0]]","[[0.1335, 56.0], [0.022, 42.0], [0.0001, 4.0]]",0.13874347,BTC-26APR24-57000-C,0.14,66256.63,23211828421,"{'rho': 4.41928, 'theta': -63.58522, 'vega': 4.1017, 'gamma': 1e-05, 'delta': 0.96946}","{'volume_usd': 27695.0, 'volume': 3.0, 'price_change': 0.0, 'low': 0.1395, 'high': 0.1395}",open,1713864620915
806,66257.5,100.0,0.0,BTC-28MAR25,0.0,0.0,72916.76,81.71,0.005,0.0,0.0,0.0,1.8685,1.5395,1.6362,[],"[[0.005, 100.0]]",1.68115444,BTC-28MAR25-190000-P,1.6714,66257.5,23184277369,"{'rho': -1673.11141, 'theta': -24.09983, 'vega': 200.37316, 'gamma': 0.0, 'delta': -0.79412}","{'volume_usd': 11112976.16, 'volume': 100.0, 'price_change': -3.8208, 'low': 1.6362, 'high': 1.7012}",open,1713864621880
807,66257.22,1.0,10.0,BTC-27SEP24,0.0,78.41,69358.78,74.88,0.0001,0.3555,0.0,148.8,0.463,0.273,0.3565,"[[0.3555, 10.0]]","[[0.0001, 1.0]]",0.35146003,BTC-27SEP24-85000-P,0.3463,66257.22,23211831125,"{'rho': -272.37404, 'theta': -42.67273, 'vega': 178.87504, 'gamma': 1e-05, 'delta': -0.56698}","{'volume_usd': 1044963.29, 'volume': 44.2, 'price_change': 2.4425, 'low': 0.348, 'high': 0.3565}",open,1713864623262
808,66256.53,100.0,20.0,BTC-26APR24,168.06,232.99,66202.65,100.0,0.3355,0.337,0.0,1579.6,0.361,0.308,0.3335,"[[0.337, 20.0], [0.3375, 100.0], [0.338, 640.0], [0.3385, 5.0], [0.3435, 88.0]]","[[0.3355, 100.0], [0.3345, 10.0], [0.334, 75.0], [0.3295, 63.0]]",0.33417757,BTC-26APR24-44000-C,0.3354,66256.53,23211832191,"{'rho': 3.54108, 'theta': -0.01031, 'vega': 0.00061, 'gamma': 0.0, 'delta': 1.0}","{'volume_usd': 2445789.33, 'volume': 110.6, 'price_change': -0.4478, 'low': 0.3335, 'high': 0.34}",open,1713864624962
809,66255.62,0.0,0.0,SYN.BTC-17MAY24,69.67,70.72,66590.58,68.48,0.0,0.0,0.0,0.0,0.099,0.0165,,[],[],0.04557734,BTC-17MAY24-63000-P,0.0454,66255.62,23157588473,"{'rho': -17.53937, 'theta': -88.47639, 'vega': 63.73859, 'gamma': 3e-05, 'delta': -0.34441}","{'volume_usd': 0.0, 'volume': 0.0, 'price_change': None, 'low': None, 'high': None}",open,1713864625908
810,66255.62,23.2,22.6,BTC-31MAY24,65.08,80.9,66842.57,72.46,0.3555,0.3655,0.0,1048.3,0.438,0.3015,0.3505,"[[0.3655, 22.6]]","[[0.3555, 23.2]]",0.36070679,BTC-31MAY24-90000-P,0.3594,66255.62,23211834370,"{'rho': -85.85214, 'theta': -42.05808, 'vega': 44.04153, 'gamma': 1e-05, 'delta': -0.87628}","{'volume_usd': 229824.52, 'volume': 9.8, 'price_change': 0.0, 'low': 0.3505, 'high': 0.3505}",open,1713864626956
